Référence,Intitulé synthétique,Type d'AO,Type,Fonction publique,Acheteur_auto,Acheteur_manual,Acheteur_clean,Localisation_auto,Localisation_manual,Localisation,Localisation_clean,Date_limite_auto,Date_limite_manual,Date limite de remise des offres,Durée initiale du marché,Reconduction(s),Estimation_auto,Estimation_manual,Estimation du marché,URL source HTTPS,Plateforme,match_status,match_source,review_needed,extraction_notes,Colonne 1,Colonne 2,Column 29,source_type
3boamp2643609-2026-prestations-services-informatiques,-,-,-,-,1.1,,1.1,-,,-,-,-,,-,-,-,-,,-,https://www.francemarches.com/appel-offre/3boamp2643609-2026-prestations-services-informatiques,BOAMP,new,3boamp2643609-2026-prestations-services-informatiques.html,,title: label_titre -> rejected score=40 value='' reason=empty; buyer: label_nom_officiel -> rejected score=40 value='' reason=empty; buyer: label_acheteur -> accepted score=30 value='1.1',-,-,-,BOAMP_XML
3boamp2644098-2026-prestations-conseil-collecte,"Prestations de conseil, de collecte, de développement, d'exploitation de données pour le Data Office",-,-,-,-,,-,officiels de l’organisme acheteur public,,officiels de l’organisme acheteur public,officiels de l’organisme acheteur public,2026-06-03 00:00:00,,2026-06-03 00:00:00,-,-,171.0,,171.0,https://ted.europa.eu/fr/notice/-/detail/302559-2026,BOAMP,new,3boamp2644098-2026-prestations-conseil-collecte.html,oui,"title: titre_pattern -> accepted score=85 value=""Prestations de conseil, de collecte, de développement, d'exploitation de données pour le Data Office""",-,-,-,BOAMP_XML
3boamp2644226-2026-assistance-maitrise-oeuvre,-,-,-,-,1.1,,1.1,-,,-,-,-,,-,-,-,2000000.0,,2000000.0,https://www.francemarches.com/appel-offre/3boamp2644226-2026-assistance-maitrise-oeuvre,BOAMP,new,3boamp2644226-2026-assistance-maitrise-oeuvre.html,,title: label_titre -> rejected score=40 value='' reason=empty; buyer: label_nom_officiel -> rejected score=40 value='' reason=empty; buyer: label_acheteur -> accepted score=30 value='1.1',-,-,-,BOAMP_XML
3boamp2644837-2026-systeme-information-dpsm,TMA - TME DU SYSTEME D'INFORMATION DU DPSM,-,-,-,-,,-,officiels de l’organisme acheteur public,,officiels de l’organisme acheteur public,officiels de l’organisme acheteur public,2026-06-05 00:00:00,,2026-06-05 00:00:00,-,-,171.0,,171.0,https://ted.europa.eu/fr/notice/-/detail/309435-2026,BOAMP,new,3boamp2644837-2026-systeme-information-dpsm.html,oui,"title: titre_pattern -> accepted score=75 value=""TMA - TME DU SYSTEME D'INFORMATION DU DPSM""",-,-,-,BOAMP_XML
3boamp2646966-2026-present-marche-pour?q=72200000,-,-,-,-,1.1,,1.1,-,,-,-,-,,-,-,-,440000.0,,440000.0,https://www.francemarches.com/appel-offre/3boamp2646966-2026-present-marche-pour,BOAMP,new,3boamp2646966-2026-present-marche-pour?q=72200000.html,,title: label_titre -> rejected score=40 value='' reason=empty; buyer: label_nom_officiel -> rejected score=40 value='' reason=empty; buyer: label_acheteur -> accepted score=30 value='1.1',-,-,-,BOAMP_XML
3boamp2647530-2026-missions-infogerance-systemes?q=72200000,MISSIONS D'INFOGERANCE DE SYSTEMES D'INFORMATION,-,-,-,-,,-,officiels de l’organisme acheteur public,,officiels de l’organisme acheteur public,officiels de l’organisme acheteur public,2026-06-11 00:00:00,,2026-06-11 00:00:00,-,-,171.0,,171.0,https://ted.europa.eu/fr/notice/-/detail/327362-2026,BOAMP,new,3boamp2647530-2026-missions-infogerance-systemes?q=72200000.html,oui,"title: titre_pattern -> accepted score=75 value=""MISSIONS D'INFOGERANCE DE SYSTEMES D'INFORMATION""",-,-,-,BOAMP_XML
3boamp2647639-2026-mise-place-outil?q=72200000,-,-,-,-,1.1,,1.1,-,,-,-,-,,-,-,-,-,,-,https://www.francemarches.com/appel-offre/3boamp2647639-2026-mise-place-outil,BOAMP,new,3boamp2647639-2026-mise-place-outil?q=72200000.html,,title: label_titre -> rejected score=40 value='' reason=empty; buyer: label_nom_officiel -> rejected score=40 value='' reason=empty; buyer: label_acheteur -> accepted score=30 value='1.1',-,-,-,BOAMP_XML
3boamp2648308-2026-prestation-reseau-cloud,Prestation IT : Réseau / Cloud / Sécurité,-,-,-,SPL P.A.R.S.E.F,,SPL P.A.R.S.E.F,(77) Seine-et-Marne,,(77) Seine-et-Marne,(77) Seine-et-Marne,-,,-,-,-,-,,-,https://www.francemarches.com/appel-offre/3boamp2648308-2026-prestation-reseau-cloud,France Marchés,new,3boamp2648308-2026-prestation-reseau-cloud?q=72200000.html,,"title: editorial_header -> accepted score=70 value='Prestation IT : Réseau / Cloud / Sécurité Enregistrer cet appel d’offre Localisation : Seine-et-Marne (77) Date de clotûre'; title: legal_text_title -> accepted score=75 value='Prestation IT : Réseau / Cloud / Sécurité'; title: description_short -> accepted score=50 value='Le présent marché a pour objet l’hébergement, la supervision et la maintenance d’une infrastructure informatique, nécessaire au fonctionnement du système d’information de la SPL. Ce marché s’inscrit dans une logique d’infogérance globale des infrastructures existantes et vise à assurer leur exploitation, leur sécurisation et leur évolution'; buyer: editorial_buyer_block -> rejected score=30 value='' reason=empty; buyer: legal_nom_complet -> accepted score=50 value='SPL P.A.R.S.E.F'; buyer: legal_nom_officiel -> rejected score=35 value='' reason=empty",-,-,-,FRANCE_MARCHES
MO-9589316,Infogérance du système d'information de l'INSEAMM,-,-,-,ESADMM,,ESADMM,13 - MARSEILLE,,13 - MARSEILLE,13 - MARSEILLE,2026-05-29 00:00:00,,2026-05-29 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/infogerance-du-systeme-d-information-de-l-inseamm/ao-9589316-1,Marchés Online,new,ao-9589316-1.html,,"title: h1_title_avis -> accepted score=75 value=""Infogérance du système d'information de l'INSEAMM""; title: title_tag -> accepted score=65 value=""Infogérance du système d'information de l'INSEAMM""; title: meta_description -> accepted score=60 value=""Infogérance du système d'information de l'INSEAMM""; buyer: company_link -> accepted score=45 value='ESADMM'",-,-,-,MARCHES_ONLINE
MO-9591946,Prestations d'assistance et d'expertise pour la migration et le déploiement des systèmes d'information vers le cloud au profit du Centre Spécialisé Cloud du MINARM,-,-,-,MINDEF/DIRISI/Bureau Marchés,,MINDEF/DIRISI/Bureau Marchés,94 - MINISTERE DES ARMEES,,94 - MINISTERE DES ARMEES,94 - MINISTERE DES ARMEES,2026-05-26 00:00:00,,2026-05-26 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/prestations-d-assistance-et-d-expertise-pour-la-migrati/ao-9591946-1,Marchés Online,new,ao-9591946-1.html,,"title: h1_title_avis -> accepted score=80 value=""Prestations d'assistance et d'expertise pour la migration et le déploiement des systèmes d'information vers le cloud au profit du Centre Spécialisé Cloud du MINARM""; title: title_tag -> accepted score=70 value=""Prestations d'assistance et d'expertise pour la migration et le déploiement des systèmes d'information vers le cloud au profit du Centre Spécialisé Cloud du MINARM""; title: meta_description -> accepted score=65 value=""Prestations d'assistance et d'expertise pour la migration et le déploiement des systèmes d'information vers le cloud au profit du Centre Spécialisé Cloud du MINARM""; buyer: company_link -> accepted score=75 value='MINDEF/DIRISI/Bureau Marchés'; buyer: nom_officiel_pattern -> accepted score=55 value='Commissariat au Numérique de Défense (CND)'",-,-,-,MARCHES_ONLINE
MO-9592936,"Fourniture, mise en oeuvre d'un Security Operation Center (SOC) managé et Protection des identités",-,-,-,Gaz Electricité de Grenoble,,Gaz Electricité de Grenoble,38 - GRENOBLE,,38 - GRENOBLE,38 - GRENOBLE,2026-05-26 00:00:00,,2026-05-26 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/fourniture-mise-en-oeuvre-d-un-security-operation-cent/ao-9592936-1,Marchés Online,new,ao-9592936-1.html,,"title: h1_title_avis -> accepted score=80 value=""Fourniture, mise en oeuvre d'un Security Operation Center (SOC) managé et Protection des identités""; title: title_tag -> rejected score=35 value='Fourniture' reason=generic_exact_title; title: meta_description -> accepted score=65 value=""Fourniture, mise en oeuvre d'un Security Operation Center (SOC) managé et Protection des identités""; buyer: company_link -> accepted score=60 value='Gaz Electricité de Grenoble'; buyer: nom_officiel_pattern -> accepted score=55 value='GAZ ELECTRICITE DE GRENOBLE'",-,-,-,MARCHES_ONLINE
MO-9594452,"Marché de prestations de maintenance d'assistance et d'infogérance du parc informatique, réseau et télécom de l'EPPGHV",-,-,-,Etablissement Public du Parc et de la Grande Halle de la Villette (EPPGHV),,Etablissement Public du Parc et de la Grande Halle de la Villette (EPPGHV),75 - EPPGHV,,75 - EPPGHV,75 - EPPGHV,2026-06-01 00:00:00,,2026-06-01 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/marche-de-prestations-de-maintenance-d-assistance-et-d/ao-9594452-1,Marchés Online,new,ao-9594452-1.html,,"title: h1_title_avis -> accepted score=80 value=""Marché de prestations de maintenance d'assistance et d'infogérance du parc informatique, réseau et télécom de l'EPPGHV""; title: title_tag -> accepted score=70 value=""Marché de prestations de maintenance d'assistance et d'infogérance du parc informatique""; title: meta_description -> accepted score=65 value=""Marché de prestations de maintenance d'assistance et d'infogérance du parc informatique, réseau et télécom de l'EPPGHV""; buyer: company_link -> accepted score=70 value='Etablissement Public du Parc et de la Grande Halle de la Villette (EPPGHV)'; buyer: nom_officiel_pattern -> accepted score=40 value='EPPGHV'",-,-,-,MARCHES_ONLINE
MO-9595379,Maintien en condition opérationnelle et l'accompagnement à l'évolution des infrastructures et services numériques de la Ville de Paris et du CASVP,-,-,-,Ville de Paris,,Ville de Paris,75 - VILLE DE PARIS,,75 - VILLE DE PARIS,75 - VILLE DE PARIS,2026-06-09 00:00:00,,2026-06-09 00:00:00,-,-,8500000.0,,8500000.0,https://www.marchesonline.com/appels-offres/avis/maintien-en-condition-operationnelle-et-l-accompagneme/ao-9595379-1,Marchés Online,new,ao-9595379-1.html,,"title: h1_title_avis -> accepted score=80 value=""Maintien en condition opérationnelle et l'accompagnement à l'évolution des infrastructures et services numériques de la Ville de Paris et du CASVP""; title: title_tag -> accepted score=70 value=""Maintien en condition opérationnelle et l'accompagnement à l'évolution des infrastructures et services numériques de la Ville de Paris et du CASVP""; title: meta_description -> accepted score=65 value=""Maintien en condition opérationnelle et l'accompagnement à l'évolution des infrastructures et services numériques de la Ville de Paris et du CASVP""; buyer: company_link -> accepted score=65 value='Ville de Paris'; buyer: nom_officiel_pattern -> accepted score=65 value='VILLE de PARIS - DFA - SDA'",-,-,-,MARCHES_ONLINE
MO-9595420,Tierce maintenance d'exploitation et de services des agences de l'eau,-,-,-,Agence de l'Eau Seine Normandie,,Agence de l'Eau Seine Normandie,92 - AGENCE DE L'EAU SEINE NORMANDIE,,92 - AGENCE DE L'EAU SEINE NORMANDIE,92 - AGENCE DE L'EAU SEINE NORMANDIE,2026-05-26 00:00:00,,2026-05-26 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/tierce-maintenance-d-exploitation-et-de-services-des-ag/ao-9595420-1,Marchés Online,new,ao-9595420-1.html,,"title: h1_title_avis -> accepted score=80 value=""Tierce maintenance d'exploitation et de services des agences de l'eau""; title: title_tag -> accepted score=70 value=""Tierce maintenance d'exploitation et de services des agences de l'eau""; title: meta_description -> accepted score=65 value=""Tierce maintenance d'exploitation et de services des agences de l'eau""; buyer: company_link -> accepted score=70 value=""Agence de l'Eau Seine Normandie""; buyer: nom_officiel_pattern -> accepted score=65 value=""Agence de l'eau Seine Normandie""",-,-,-,MARCHES_ONLINE
MO-9596025,Prestations de services informatiques pour le développement et la maintenance des outils informatiques,-,-,-,GCS UNIHA,,GCS UNIHA,69 - LYON,,69 - LYON,69 - LYON,2026-06-02 00:00:00,,2026-06-02 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/prestations-de-services-informatiques-pour-le-developp/ao-9596025-2,Marchés Online,new,ao-9596025-2.html,,title: h1_title_avis -> accepted score=80 value='Prestations de services informatiques pour le développement et la maintenance des outils informatiques'; title: title_tag -> accepted score=70 value='Prestations de services informatiques pour le développement et la maintenance des outils informatiques'; title: meta_description -> accepted score=65 value='Prestations de services informatiques pour le développement et la maintenance des outils informatiques'; buyer: company_link -> accepted score=55 value='GCS UNIHA'; buyer: nom_officiel_pattern -> accepted score=50 value='GCS-UNIHA',-,-,-,MARCHES_ONLINE
MO-9596601,"Fourniture et intégration de matériels et logiciels informatiques, services d'infogérance et de cybersécurité",-,-,-,SPL SEMEA,,SPL SEMEA,16 - ANGOULEME,,16 - ANGOULEME,16 - ANGOULEME,2026-06-02 00:00:00,,2026-06-02 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/fourniture-et-integration-de-materiels-et-logiciels-i/ao-9596601-1,Marchés Online,new,ao-9596601-1.html,,"title: h1_title_avis -> accepted score=80 value=""Fourniture et intégration de matériels et logiciels informatiques, services d'infogérance et de cybersécurité""; title: title_tag -> accepted score=70 value='Fourniture et intégration de matériels et logiciels informatiques'; title: meta_description -> accepted score=65 value=""Fourniture et intégration de matériels et logiciels informatiques, services d'infogérance et de cybersécurité""; buyer: company_link -> accepted score=55 value='SPL SEMEA'; buyer: nom_officiel_pattern -> accepted score=50 value='SPL SEMEA'",-,-,-,MARCHES_ONLINE
MO-9596814,Prestations logicielles relatives aux automates industriels pour SOLEIL II,-,-,-,Synchrotron Soleil,,Synchrotron Soleil,91 - SYNCHROTRON SOLEIL,,91 - SYNCHROTRON SOLEIL,91 - SYNCHROTRON SOLEIL,2026-06-01 00:00:00,,2026-06-01 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/prestations-logicielles-relatives-aux-automates-industr/ao-9596814-1,Marchés Online,new,ao-9596814-1.html,,title: h1_title_avis -> accepted score=80 value='Prestations logicielles relatives aux automates industriels pour SOLEIL II'; title: title_tag -> accepted score=70 value='Prestations logicielles relatives aux automates industriels pour SOLEIL II'; title: meta_description -> accepted score=65 value='Prestations logicielles relatives aux automates industriels pour SOLEIL II'; buyer: company_link -> accepted score=55 value='Synchrotron Soleil'; buyer: nom_officiel_pattern -> accepted score=50 value='SYNCHROTRON SOLEIL',-,-,-,MARCHES_ONLINE
MO-9596821,Renouvellement et maintenance des serveurs de sauvegarde et prestations associées,-,-,-,SICIO,,SICIO,94 - SICIO,,94 - SICIO,94 - SICIO,2026-06-04 00:00:00,,2026-06-04 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/renouvellement-et-maintenance-des-serveurs-de-sauvegard/ao-9596821-1,Marchés Online,new,ao-9596821-1.html,,title: h1_title_avis -> accepted score=80 value='Renouvellement et maintenance des serveurs de sauvegarde et prestations associées'; title: title_tag -> accepted score=70 value='Renouvellement et maintenance des serveurs de sauvegarde et prestations associées'; title: meta_description -> accepted score=65 value='Renouvellement et maintenance des serveurs de sauvegarde et prestations associées'; buyer: company_link -> accepted score=45 value='SICIO'; buyer: nom_officiel_pattern -> accepted score=40 value='SICIO',-,-,-,MARCHES_ONLINE
MO-9597280,"Fourniture, mise en oeuvre et maintien en condition opérationnelle de l'infrastructure informatique de CMC",-,-,-,Centre Morbihan Communauté,,Centre Morbihan Communauté,56 - CC CENTRE MORBIHAN,,56 - CC CENTRE MORBIHAN,56 - CC CENTRE MORBIHAN,2026-06-02 00:00:00,,2026-06-02 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/fourniture-mise-en-oeuvre-et-maintien-en-condition-op/ao-9597280-1,Marchés Online,new,ao-9597280-1.html,,"title: h1_title_avis -> accepted score=80 value=""Fourniture, mise en oeuvre et maintien en condition opérationnelle de l'infrastructure informatique de CMC""; title: title_tag -> rejected score=35 value='Fourniture' reason=generic_exact_title; title: meta_description -> accepted score=65 value=""Fourniture, mise en oeuvre et maintien en condition opérationnelle de l'infrastructure informatique de CMC""; buyer: company_link -> accepted score=70 value='Centre Morbihan Communauté'; buyer: nom_officiel_pattern -> accepted score=65 value='CENTRE MORBIHAN COMMUNAUTÉ'",-,-,-,MARCHES_ONLINE
MO-9597894,"Renouvellement du système d'information, virtualisation de serveurs, plateforme de stockage et système de sauvegarde",-,-,-,Le Muretain Agglo,,Le Muretain Agglo,31 - MURET,,31 - MURET,31 - MURET,2026-06-02 00:00:00,,2026-06-02 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/renouvellement-du-systeme-d-information-virtualisatio/ao-9597894-1,Marchés Online,new,ao-9597894-1.html,,"title: h1_title_avis -> accepted score=80 value=""Renouvellement du système d'information, virtualisation de serveurs, plateforme de stockage et système de sauvegarde""; title: title_tag -> accepted score=55 value=""Renouvellement du système d'information""; title: meta_description -> accepted score=65 value=""Renouvellement du système d'information, virtualisation de serveurs, plateforme de stockage et système de sauvegarde""; buyer: company_link -> accepted score=55 value='Le Muretain Agglo'; buyer: nom_officiel_pattern -> accepted score=50 value='LE MURETAIN AGGLO'",-,-,-,MARCHES_ONLINE
MO-9598475,Accord-cadre Infrastructure hyperconvergée et VDI (Virtual Desktop Infrastructure),-,-,-,Compagnie Nationale du Rhône,,Compagnie Nationale du Rhône,69 - LYON,,69 - LYON,69 - LYON,2026-06-10 00:00:00,,2026-06-10 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/accord-cadre-infrastructure-hyperconvergee-et-vdi-vir/ao-9598475-1,Marchés Online,new,ao-9598475-1.html,,title: h1_title_avis -> accepted score=80 value='Accord-cadre Infrastructure hyperconvergée et VDI (Virtual Desktop Infrastructure)'; title: title_tag -> rejected score=35 value='Accord' reason=generic_exact_title; title: meta_description -> accepted score=65 value='Accord-cadre Infrastructure hyperconvergée et VDI (Virtual Desktop Infrastructure)'; buyer: company_link -> accepted score=60 value='Compagnie Nationale du Rhône'; buyer: nom_officiel_pattern -> accepted score=55 value='Compagnie Nationale du Rhône',-,-,-,MARCHES_ONLINE
MO-9599071,"Prestations de support, infogérance et supervision pour les Services Numériques Éducatifs, et pour les environnements de travail, Data Centers, Infrastructures, Réseaux, Pare-Feux et Téléphonie de la Région Grand-Est, ainsi que de stockage",-,-,-,Région Grand Est,,Région Grand Est,67 - REGION GRAND EST,,67 - REGION GRAND EST,67 - REGION GRAND EST,2026-06-18 00:00:00,,2026-06-18 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/prestations-de-support-infogerance-et-supervision-pou/ao-9599071-1,Marchés Online,new,ao-9599071-1.html,,"title: h1_title_avis -> accepted score=80 value='Prestations de support, infogérance et supervision pour les Services Numériques Éducatifs, et pour les environnements de travail, Data Centers, Infrastructures, Réseaux, Pare-Feux et Téléphonie de la Région Grand-Est, ainsi que de stockage'; title: title_tag -> rejected score=55 value='Prestations de support' reason=generic_exact_title; title: meta_description -> accepted score=65 value='Prestations de support, infogérance et supervision pour les Services Numériques Éducatifs, et pour les environnements de travail, Data Centers, Infrastructures, Réseaux'; buyer: company_link -> accepted score=65 value='Région Grand Est'; buyer: nom_officiel_pattern -> accepted score=60 value='Région Grand Est'",-,-,-,MARCHES_ONLINE
MO-9599869,"Maintien en Condition Opérationnelle de l'Infrastructure Système, Stockage, Serveurs et Sauvegarde / Renouvellement, installation et maintenance de composants essentiels - GHT de la Nièvre",-,-,-,GHT de la Nièvre - Centre hospitalier Pierre Beregovoy,,GHT de la Nièvre - Centre hospitalier Pierre Beregovoy,58 - NEVERS,,58 - NEVERS,58 - NEVERS,2026-06-05 00:00:00,,2026-06-05 00:00:00,-,-,-,,-,https://www.marchesonline.com/appels-offres/avis/maintien-en-condition-operationnelle-de-l-infrastructu/ao-9599869-1,Marchés Online,new,ao-9599869-1.html,,"title: h1_title_avis -> accepted score=80 value=""Maintien en Condition Opérationnelle de l'Infrastructure Système, Stockage, Serveurs et Sauvegarde / Renouvellement, installation et maintenance de composants essentiels - GHT de la Nièvre""; title: title_tag -> accepted score=70 value=""Maintien en Condition Opérationnelle de l'Infrastructure Système""; title: meta_description -> accepted score=65 value=""Maintien en Condition Opérationnelle de l'Infrastructure Système, Stockage, Serveurs et Sauvegarde / Renouvellement, installation et maintenance de composants essentiels""; buyer: company_link -> accepted score=70 value='GHT de la Nièvre - Centre hospitalier Pierre Beregovoy'; buyer: nom_officiel_pattern -> accepted score=65 value=""Centre Hospitalier de l'Agglomération de Nevers""",-,-,-,MARCHES_ONLINE
